MARKET_PLACE,Product_code,Segment,Customer_Site_ID
SOUTHERN CALIFORNIA,D4,Seg 4-6,1212972
SOUTHERN CALIFORNIA,D1,Seg 1-3,1213517
DESERT SOUTHWEST,D4,Seg 4-6,1214115
DESERT SOUTHWEST,D4,Seg 4-6,1214144
DESERT SOUTHWEST,D4,Seg 4-6,1214144
ROCKY MOUNTAIN,D1,Seg 1-3,1214204
SOUTHERN CALIFORNIA,D4,Seg 4-6,1214213
DESERT SOUTHWEST,D2,Seg 1-3,1214939
ROCKY MOUNTAIN,F1,Seg 1-3,1216030
ROCKY MOUNTAIN,F1,Seg 1-3,1216030
SOUTHERN CALIFORNIA,D3,Seg 1-3,1216198
SOUTHERN CALIFORNIA,C2,Seg 1-3,1216850
SOUTHERN CALIFORNIA,F1,Seg 1-3,1216990
SOUTHERN CALIFORNIA,F1,Seg 1-3,1216990
DESERT SOUTHWEST,D2,Seg 1-3,1217032
DESERT SOUTHWEST,F1,Seg 1-3,1217045
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A1,Seg 1-3,1217092
DESERT SOUTHWEST,A2,Seg 1-3,1217092
DESERT SOUTHWEST,A3,Seg 1-3,1217092
DESERT SOUTHWEST,A4,Seg 4-6,1217092
DESERT SOUTHWEST,D1,Seg 1-3,1217092
DESERT SOUTHWEST,D2,Seg 1-3,1217092
DESERT SOUTHWEST,D2,Seg 1-3,1217092
DESERT SOUTHWEST,D2,Seg 1-3,1217092
ROCKY MOUNTAIN,F1,Seg 1-3,1217529
ROCKY MOUNTAIN,D1,Seg 1-3,1217543
SOUTHERN CALIFORNIA,D4,Seg 4-6,1218173
DESERT SOUTHWEST,D3,Seg 1-3,1218181
ROCKY MOUNTAIN,A1,Seg 1-3,1218836
ROCKY MOUNTAIN,F1,Seg 1-3,1218836
DESERT SOUTHWEST,D2,Seg 1-3,1219134
ROCKY MOUNTAIN,A1,Seg 1-3,1219737
SOUTHERN CALIFORNIA,F1,Seg 1-3,1220160
SOUTHERN CALIFORNIA,D1,Seg 1-3,1220174
SOUTHERN CALIFORNIA,D3,Seg 1-3,1220212
SOUTHERN CALIFORNIA,D4,Seg 4-6,1220212
SOUTHERN CALIFORNIA,D4,Seg 4-6,1220627
SOUTHERN CALIFORNIA,D5,Seg 4-6,1220639
SOUTHERN CALIFORNIA,D4,Seg 4-6,1221146
ROCKY MOUNTAIN,D3,Seg 1-3,1221624
SOUTHERN CALIFORNIA,D4,Seg 4-6,1222571
SOUTHERN CALIFORNIA,D4,Seg 4-6,1222571
SOUTHERN CALIFORNIA,D4,Seg 4-6,1222571
ROCKY MOUNTAIN,D3,Seg 1-3,1223729
SOUTHERN CALIFORNIA,D3,Seg 1-3,1224558
ROCKY MOUNTAIN,D4,Seg 4-6,1224643
SOUTHERN CALIFORNIA,D5,Seg 4-6,1224986
DESERT SOUTHWEST,D3,Seg 1-3,1225088
SOUTHERN CALIFORNIA,D2,Seg 1-3,1225455
SOUTHERN CALIFORNIA,D3,Seg 1-3,1225475
DESERT SOUTHWEST,D3,Seg 1-3,1225502
ROCKY MOUNTAIN,A2,Seg 1-3,1225538
DESERT SOUTHWEST,D1,Seg 1-3,1225919
DESERT SOUTHWEST,D2,Seg 1-3,1226074
SOUTHERN CALIFORNIA,A2,Seg 1-3,1226317
DESERT SOUTHWEST,A1,Seg 1-3,1226756
SOUTHERN CALIFORNIA,D2,Seg 1-3,1226874
SOUTHERN CALIFORNIA,D5,Seg 4-6,1226874
SOUTHERN CALIFORNIA,D2,Seg 1-3,1227339
DESERT SOUTHWEST,D3,Seg 1-3,1227441
DESERT SOUTHWEST,D1,Seg 1-3,1227441
DESERT SOUTHWEST,F1,Seg 1-3,1227443
DESERT SOUTHWEST,D4,Seg 4-6,1227457
SOUTHERN CALIFORNIA,D3,Seg 1-3,1227747
SOUTHERN CALIFORNIA,D2,Seg 1-3,1227771
ROCKY MOUNTAIN,D3,Seg 1-3,1227914
DESERT SOUTHWEST,F1,Seg 1-3,1228363
DESERT SOUTHWEST,D1,Seg 1-3,1228864
SOUTHERN CALIFORNIA,D4,Seg 4-6,1229674
SOUTHERN CALIFORNIA,D3,Seg 1-3,1229694
SOUTHERN CALIFORNIA,D5,Seg 4-6,1230082
NEW JERSEY,A5,Seg 4-6,1230422
NEW JERSEY,A1,Seg 1-3,1230681
SOUTHERN CALIFORNIA,D1,Seg 1-3,1230880
NEW JERSEY,D3,Seg 1-3,1230936
DESERT SOUTHWEST,F1,Seg 1-3,1231215
NEW JERSEY,D2,Seg 1-3,1231506
ROCKY MOUNTAIN,A2,Seg 1-3,1231584
NEW JERSEY,F1,Seg 1-3,1231826
NEW JERSEY,C2,Seg 1-3,1231882
NEW JERSEY,D1,Seg 1-3,1232473
NEW JERSEY,A1,Seg 1-3,1232506
NEW JERSEY,F1,Seg 1-3,1232506
NEW JERSEY,F1,Seg 1-3,1232629
NEW JERSEY,F1,Seg 1-3,1232629
NEW JERSEY,F1,Seg 1-3,1232629
NEW JERSEY,F1,Seg 1-3,1232629
DESERT SOUTHWEST,F1,Seg 1-3,1232852
NEW JERSEY,A4,Seg 4-6,1233071
NEW JERSEY,D4,Seg 4-6,1233107
NEW JERSEY,D3,Seg 1-3,1233119
NEW JERSEY,D4,Seg 4-6,1233520
NEW JERSEY,D1,Seg 1-3,1233715
DESERT SOUTHWEST,D4,Seg 4-6,1233774
NEW JERSEY,A1,Seg 1-3,1233829
NEW JERSEY,C1,Seg 1-3,1233960
NEW JERSEY,A4,Seg 4-6,1234165
NEW JERSEY,F1,Seg 1-3,1234748
NEW JERSEY,F1,Seg 1-3,1234748
NEW JERSEY,F1,Seg 1-3,1234748
NEW JERSEY,F1,Seg 1-3,1234748
ROCKY MOUNTAIN,D4,Seg 4-6,1234933
DESERT SOUTHWEST,D4,Seg 4-6,1234966
NEW JERSEY,F1,Seg 1-3,1235140
DESERT SOUTHWEST,D4,Seg 4-6,1235376
DESERT SOUTHWEST,D3,Seg 1-3,1235468
NEW JERSEY,D2,Seg 1-3,1236541
NEW JERSEY,D1,Seg 1-3,1236597
DESERT SOUTHWEST,F1,Seg 1-3,1236725
SOUTHERN CALIFORNIA,F1,Seg 1-3,1236755
NEW JERSEY,D3,Seg 1-3,1236876
NEW JERSEY,D1,Seg 1-3,1236973
NEW JERSEY,D2,Seg 1-3,1237134
ROCKY MOUNTAIN,D1,Seg 1-3,1237307
NEW JERSEY,F1,Seg 1-3,1237415
NEW JERSEY,D3,Seg 1-3,1237779
DESERT SOUTHWEST,D4,Seg 4-6,1237819
NEW JERSEY,F1,Seg 1-3,1238052
SOUTHERN CALIFORNIA,D3,Seg 1-3,1238185
NEW JERSEY,D4,Seg 4-6,1238284
NEW JERSEY,A3,Seg 1-3,1238406
NEW JERSEY,A4,Seg 4-6,1238406
DESERT SOUTHWEST,A1,Seg 1-3,1238878
DESERT SOUTHWEST,A2,Seg 1-3,1238878
DESERT SOUTHWEST,D4,Seg 4-6,1238878
NEW JERSEY,A1,Seg 1-3,1238933
NEW JERSEY,F1,Seg 1-3,1239032
NEW JERSEY,A1,Seg 1-3,1239154
NEW JERSEY,D5,Seg 4-6,1239190
SOUTHERN CALIFORNIA,D4,Seg 4-6,1239362
NEW JERSEY,F1,Seg 1-3,1239615
DESERT SOUTHWEST,F1,Seg 1-3,1240221
NEW JERSEY,D1,Seg 1-3,1240262
NEW JERSEY,D3,Seg 1-3,1240534
NEW JERSEY,F1,Seg 1-3,1240534
DESERT SOUTHWEST,F1,Seg 1-3,1240621
SOUTHERN CALIFORNIA,D1,Seg 1-3,1241431
DESERT SOUTHWEST,D3,Seg 1-3,1241719
DESERT SOUTHWEST,D2,Seg 1-3,1241833
SOUTHERN CALIFORNIA,D3,Seg 1-3,1242075
DESERT SOUTHWEST,D1,Seg 1-3,1242888
DESERT SOUTHWEST,D1,Seg 1-3,1242888
SOUTHERN CALIFORNIA,F1,Seg 1-3,1244349
SOUTHERN CALIFORNIA,F1,Seg 1-3,1244349
ROCKY MOUNTAIN,D2,Seg 1-3,1244457
SOUTHERN CALIFORNIA,D3,Seg 1-3,1245405
SOUTHERN CALIFORNIA,A1,Seg 1-3,1245468
DESERT SOUTHWEST,D1,Seg 1-3,1247173
DESERT SOUTHWEST,D1,Seg 1-3,1247173
ROCKY MOUNTAIN,F1,Seg 1-3,1247390
ROCKY MOUNTAIN,F1,Seg 1-3,1247390
DESERT SOUTHWEST,F1,Seg 1-3,1247496
DESERT SOUTHWEST,D4,Seg 4-6,1247850
DESERT SOUTHWEST,D3,Seg 1-3,1248157
DESERT SOUTHWEST,D4,Seg 4-6,1249257
DESERT SOUTHWEST,D4,Seg 4-6,1249258
DESERT SOUTHWEST,D4,Seg 4-6,1249266
DESERT SOUTHWEST,D5,Seg 4-6,1249268
SOUTHERN CALIFORNIA,F1,Seg 1-3,1249288
DESERT SOUTHWEST,D4,Seg 4-6,1249539
DESERT SOUTHWEST,A4,Seg 4-6,1249822
SOUTHERN CALIFORNIA,D3,Seg 1-3,1250091
SOUTHERN CALIFORNIA,D3,Seg 1-3,1250108
DESERT SOUTHWEST,D1,Seg 1-3,1250554
DESERT SOUTHWEST,F1,Seg 1-3,1250575
DESERT SOUTHWEST,A2,Seg 1-3,1251155
SOUTHERN CALIFORNIA,D2,Seg 1-3,1251194
SOUTHERN CALIFORNIA,D4,Seg 4-6,1251194
DESERT SOUTHWEST,D3,Seg 1-3,1251398
SOUTHERN CALIFORNIA,F1,Seg 1-3,1251512
DESERT SOUTHWEST,D5,Seg 4-6,1251714
DESERT SOUTHWEST,C2,Seg 1-3,1251741
DESERT SOUTHWEST,A2,Seg 1-3,1251969
DESERT SOUTHWEST,D4,Seg 4-6,1252051
DESERT SOUTHWEST,D4,Seg 4-6,1252051
SOUTHERN CALIFORNIA,D4,Seg 4-6,1252534
ROCKY MOUNTAIN,D1,Seg 1-3,1252611
DESERT SOUTHWEST,A1,Seg 1-3,1252751
DESERT SOUTHWEST,D5,Seg 4-6,1253030
DESERT SOUTHWEST,F1,Seg 1-3,1253213
DESERT SOUTHWEST,F1,Seg 1-3,1253226
ROCKY MOUNTAIN,D2,Seg 1-3,1254775
DESERT SOUTHWEST,D3,Seg 1-3,1255391
DESERT SOUTHWEST,D1,Seg 1-3,1255730
DESERT SOUTHWEST,D3,Seg 1-3,1255978
DESERT SOUTHWEST,D4,Seg 4-6,1256546
DESERT SOUTHWEST,D4,Seg 4-6,1256546
DESERT SOUTHWEST,D3,Seg 1-3,1256642
DESERT SOUTHWEST,D3,Seg 1-3,1256661
DESERT SOUTHWEST,D4,Seg 4-6,1256784
DESERT SOUTHWEST,F1,Seg 1-3,1256853
DESERT SOUTHWEST,D3,Seg 1-3,1258083
DESERT SOUTHWEST,A3,Seg 1-3,1258325
DESERT SOUTHWEST,D3,Seg 1-3,1258326
SOUTHERN CALIFORNIA,C1,Seg 1-3,1258470
DESERT SOUTHWEST,D4,Seg 4-6,1258626
DESERT SOUTHWEST,D4,Seg 4-6,1258627
DESERT SOUTHWEST,D2,Seg 1-3,1258992
DESERT SOUTHWEST,D1,Seg 1-3,1259541
DESERT SOUTHWEST,D2,Seg 1-3,1259667
DESERT SOUTHWEST,D4,Seg 4-6,1260050
DESERT SOUTHWEST,D4,Seg 4-6,1260050
DESERT SOUTHWEST,D1,Seg 1-3,1260050
DESERT SOUTHWEST,A1,Seg 1-3,1260105
DESERT SOUTHWEST,D4,Seg 4-6,1260105
DESERT SOUTHWEST,D5,Seg 4-6,1260105
SOUTHERN CALIFORNIA,A2,Seg 1-3,1260329
ROCKY MOUNTAIN,D1,Seg 1-3,1260500
ROCKY MOUNTAIN,D2,Seg 1-3,1260501
ROCKY MOUNTAIN,D2,Seg 1-3,1260514
DESERT SOUTHWEST,D4,Seg 4-6,1260542
DESERT SOUTHWEST,D4,Seg 4-6,1260931
ROCKY MOUNTAIN,D4,Seg 4-6,1262046
ROCKY MOUNTAIN,D4,Seg 4-6,1262525
DESERT SOUTHWEST,F1,Seg 1-3,1263380
DESERT SOUTHWEST,D3,Seg 1-3,1263442
SOUTHERN CALIFORNIA,F1,Seg 1-3,1263750
SOUTHERN CALIFORNIA,A3,Seg 1-3,1263854
SOUTHERN CALIFORNIA,F1,Seg 1-3,1264947
SOUTHERN CALIFORNIA,D1,Seg 1-3,1266041
SOUTHERN CALIFORNIA,D5,Seg 4-6,1266041
DESERT SOUTHWEST,F1,Seg 1-3,1267383
DESERT SOUTHWEST,D5,Seg 4-6,1267383
DESERT SOUTHWEST,D5,Seg 4-6,1267383
SOUTHERN CALIFORNIA,D3,Seg 1-3,1267920
SOUTHERN CALIFORNIA,D3,Seg 1-3,1267920
SOUTHERN CALIFORNIA,D4,Seg 4-6,1267920
SOUTHERN CALIFORNIA,D4,Seg 4-6,1267920
DESERT SOUTHWEST,A5,Seg 4-6,1269386
DESERT SOUTHWEST,D2,Seg 1-3,1269396
SOUTHERN CALIFORNIA,D4,Seg 4-6,1270170
SOUTHERN CALIFORNIA,A1,Seg 1-3,1270170
DESERT SOUTHWEST,D3,Seg 1-3,1270233
DESERT SOUTHWEST,A2,Seg 1-3,1270826
DESERT SOUTHWEST,D4,Seg 4-6,1272111
DESERT SOUTHWEST,F1,Seg 1-3,1272111
DESERT SOUTHWEST,D3,Seg 1-3,1272560
DESERT SOUTHWEST,D4,Seg 4-6,1272787
SOUTHERN CALIFORNIA,D5,Seg 4-6,1272873
CAROLINAS,D2,Seg 1-3,1273103
CAROLINAS,D2,Seg 1-3,1273103
DESERT SOUTHWEST,D4,Seg 4-6,1273690
DESERT SOUTHWEST,D4,Seg 4-6,1274615
DESERT SOUTHWEST,A1,Seg 1-3,1274954
ROCKY MOUNTAIN,D4,Seg 4-6,1275097
DESERT SOUTHWEST,F1,Seg 1-3,1275193
DESERT SOUTHWEST,F1,Seg 1-3,1275214
DESERT SOUTHWEST,F1,Seg 1-3,1275214
DESERT SOUTHWEST,D2,Seg 1-3,1276087
DESERT SOUTHWEST,D2,Seg 1-3,1276354
NEW JERSEY,D3,Seg 1-3,1277522
NEW JERSEY,D4,Seg 4-6,1277522
DESERT SOUTHWEST,D1,Seg 1-3,1277722
DESERT SOUTHWEST,D2,Seg 1-3,1277722
SOUTHERN CALIFORNIA,A4,Seg 4-6,1278137
SOUTHERN CALIFORNIA,D2,Seg 1-3,1278236
DESERT SOUTHWEST,F1,Seg 1-3,1278476
NEW JERSEY,D3,Seg 1-3,1278705
NEW JERSEY,C2,Seg 1-3,1278707
NEW JERSEY,A4,Seg 4-6,1279498
NEW JERSEY,D1,Seg 1-3,1279538
SOUTHERN CALIFORNIA,A1,Seg 1-3,1280243
SOUTHERN CALIFORNIA,F1,Seg 1-3,1280243
SOUTHERN CALIFORNIA,D3,Seg 1-3,1280369
DESERT SOUTHWEST,D1,Seg 1-3,1280649
SOUTHERN CALIFORNIA,D5,Seg 4-6,1281355
DESERT SOUTHWEST,D2,Seg 1-3,1281517
SOUTHERN CALIFORNIA,D2,Seg 1-3,1281907
DESERT SOUTHWEST,D4,Seg 4-6,1282659
ROCKY MOUNTAIN,D2,Seg 1-3,1283068
SOUTHERN CALIFORNIA,F1,Seg 1-3,1284839
DESERT SOUTHWEST,D4,Seg 4-6,1285046
DESERT SOUTHWEST,F1,Seg 1-3,1285287
DESERT SOUTHWEST,D3,Seg 1-3,1287432
DESERT SOUTHWEST,D4,Seg 4-6,1287436
GEORGIA,F1,Seg 1-3,1287900
GEORGIA,F1,Seg 1-3,1287900
DESERT SOUTHWEST,D1,Seg 1-3,1289084
DESERT SOUTHWEST,A2,Seg 1-3,1290446
DESERT SOUTHWEST,D3,Seg 1-3,1290765
SOUTHERN CALIFORNIA,F1,Seg 1-3,1291780
DESERT SOUTHWEST,D1,Seg 1-3,1292734
DESERT SOUTHWEST,F1,Seg 1-3,1292964
GEORGIA,A1,Seg 1-3,1293210
GEORGIA,A1,Seg 1-3,1293210
SOUTHERN CALIFORNIA,D4,Seg 4-6,1294169
SOUTHERN CALIFORNIA,D5,Seg 4-6,1294757
SOUTHERN CALIFORNIA,D5,Seg 4-6,1294757
SOUTHERN CALIFORNIA,D5,Seg 4-6,1294757
DESERT SOUTHWEST,D3,Seg 1-3,1294863
DESERT SOUTHWEST,D4,Seg 4-6,1295492
NEW JERSEY,A2,Seg 1-3,1298784
NEW JERSEY,D3,Seg 1-3,1298784
NEW JERSEY,D4,Seg 4-6,1299339
NEW JERSEY,D4,Seg 4-6,1299367
DESERT SOUTHWEST,D1,Seg 1-3,1299700
DESERT SOUTHWEST,D2,Seg 1-3,1299820
SOUTHERN CALIFORNIA,D4,Seg 4-6,1300650
DESERT SOUTHWEST,D3,Seg 1-3,1301412
SOUTHERN CALIFORNIA,F1,Seg 1-3,1301779
SOUTHERN CALIFORNIA,F1,Seg 1-3,1301779
SOUTHERN CALIFORNIA,F1,Seg 1-3,1301779
SOUTHERN CALIFORNIA,F1,Seg 1-3,1301779
SOUTHERN CALIFORNIA,D2,Seg 1-3,1301845
DESERT SOUTHWEST,D4,Seg 4-6,1302036
DESERT SOUTHWEST,F1,Seg 1-3,1302535
DESERT SOUTHWEST,D1,Seg 1-3,1302990
DESERT SOUTHWEST,F1,Seg 1-3,1303723
DESERT SOUTHWEST,D1,Seg 1-3,1303970
DESERT SOUTHWEST,D5,Seg 4-6,1304586
DESERT SOUTHWEST,D4,Seg 4-6,1304640
DESERT SOUTHWEST,F1,Seg 1-3,1304641
SOUTHERN CALIFORNIA,A3,Seg 1-3,1305375
SOUTHERN CALIFORNIA,D2,Seg 1-3,1305917
SOUTHERN CALIFORNIA,A4,Seg 4-6,1306026
ROCKY MOUNTAIN,D4,Seg 4-6,1306087
SOUTHERN CALIFORNIA,D1,Seg 1-3,1306392
SOUTHERN CALIFORNIA,F1,Seg 1-3,1306928
DESERT SOUTHWEST,D2,Seg 1-3,1307342
DESERT SOUTHWEST,D1,Seg 1-3,1307345
NEW JERSEY,D3,Seg 1-3,1308131
NEW JERSEY,D6,Seg 4-6,1308132
NEW JERSEY,F1,Seg 1-3,1308132
NEW JERSEY,F1,Seg 1-3,1308132
NEW JERSEY,F1,Seg 1-3,1308161
SOUTHERN CALIFORNIA,D5,Seg 4-6,1308782
SOUTHERN CALIFORNIA,F1,Seg 1-3,1309282
DESERT SOUTHWEST,D4,Seg 4-6,1309492
DESERT SOUTHWEST,F1,Seg 1-3,1311214
DESERT SOUTHWEST,D4,Seg 4-6,1311340
ROCKY MOUNTAIN,D5,Seg 4-6,1311713
ROCKY MOUNTAIN,D2,Seg 1-3,1311720
DESERT SOUTHWEST,D4,Seg 4-6,1311856
NEW JERSEY,D3,Seg 1-3,1311988
NEW JERSEY,F1,Seg 1-3,1311988
DESERT SOUTHWEST,D2,Seg 1-3,1312403
DESERT SOUTHWEST,F1,Seg 1-3,1312403
SOUTHERN CALIFORNIA,D4,Seg 4-6,1312633
DESERT SOUTHWEST,F1,Seg 1-3,1313219
SOUTHERN CALIFORNIA,F1,Seg 1-3,1313288
DESERT SOUTHWEST,A2,Seg 1-3,1313538
DESERT SOUTHWEST,A2,Seg 1-3,1313539
NEW JERSEY,D3,Seg 1-3,1324958
NEW JERSEY,A6,Seg 4-6,1324958
NEW JERSEY,D4,Seg 4-6,1327270
NEW JERSEY,D4,Seg 4-6,1327447
NEW JERSEY,A5,Seg 4-6,1327855
NEW JERSEY,A6,Seg 4-6,1327855
NEW JERSEY,F1,Seg 1-3,1327982
NEW JERSEY,D3,Seg 1-3,1328101
NEW JERSEY,D3,Seg 1-3,1328632
NEW JERSEY,D3,Seg 1-3,1328632
NEW JERSEY,D4,Seg 4-6,1329836
NEW JERSEY,D4,Seg 4-6,1329836
NEW JERSEY,C2,Seg 1-3,1330395
NEW JERSEY,D3,Seg 1-3,1330742
NEW JERSEY,D1,Seg 1-3,1331535
NEW JERSEY,D4,Seg 4-6,1332776
NEW JERSEY,D1,Seg 1-3,1333483
NEW JERSEY,D2,Seg 1-3,1333483
NEW JERSEY,A1,Seg 1-3,1340511
NEW JERSEY,F1,Seg 1-3,1340511
NEW JERSEY,D3,Seg 1-3,1341060
NEW JERSEY,A1,Seg 1-3,1343202
ATAM,D2,Seg 1-3,1360471
ATAM,D2,Seg 1-3,1360471
GEORGIA,A4,Seg 4-6,1374063
GREATER TEXAS,D3,Seg 1-3,1377364
EAST TEXAS LOUISIANA,F1,Seg 1-3,1377378
GREATER TEXAS,D1,Seg 1-3,1377385
GREATER TEXAS,D1,Seg 1-3,1377388
GREATER TEXAS,D3,Seg 1-3,1377546
GREATER TEXAS,A1,Seg 1-3,1377584
GREATER TEXAS,D2,Seg 1-3,1377584
GREATER TEXAS,D2,Seg 1-3,1377584
GREATER TEXAS,F1,Seg 1-3,1377589
GREATER TEXAS,A1,Seg 1-3,1377597
GREATER TEXAS,A1,Seg 1-3,1377597
EAST TEXAS LOUISIANA,D4,Seg 4-6,1377608
EAST TEXAS LOUISIANA,C2,Seg 1-3,1377608
GREATER TEXAS,A4,Seg 4-6,1377635
GREATER TEXAS,F1,Seg 1-3,1377635
GREATER TEXAS,A1,Seg 1-3,1377691
GREATER TEXAS,D2,Seg 1-3,1377691
EAST TEXAS LOUISIANA,F1,Seg 1-3,1377694
EAST TEXAS LOUISIANA,F1,Seg 1-3,1377694
GREATER TEXAS,D3,Seg 1-3,1377714
GREATER TEXAS,A3,Seg 1-3,1377837
GREATER TEXAS,D2,Seg 1-3,1377873
GREATER TEXAS,F1,Seg 1-3,1377896
GREATER TEXAS,F1,Seg 1-3,1377896
GREATER TEXAS,F1,Seg 1-3,1377896
GREATER TEXAS,A1,Seg 1-3,1377913
GREATER TEXAS,A1,Seg 1-3,1377920
GREATER TEXAS,D3,Seg 1-3,1377933
GREATER TEXAS,F1,Seg 1-3,1378075
GREATER TEXAS,F1,Seg 1-3,1378076
GREATER TEXAS,D5,Seg 4-6,1378137
GREATER TEXAS,A4,Seg 4-6,1378137
GREATER TEXAS,D5,Seg 4-6,1378137
GREATER TEXAS,D3,Seg 1-3,1378155
CAROLINAS,F1,Seg 1-3,1378208
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378238
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378249
GREATER TEXAS,D4,Seg 4-6,1378286
GREATER TEXAS,F1,Seg 1-3,1378287
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378294
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378310
EAST TEXAS LOUISIANA,A4,Seg 4-6,1378311
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378355
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378359
EAST TEXAS LOUISIANA,A2,Seg 1-3,1378430
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378451
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378451
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378452
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378457
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378457
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378462
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378462
EAST TEXAS LOUISIANA,C3,Seg 4-6,1378462
EAST TEXAS LOUISIANA,C3,Seg 4-6,1378462
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378462
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378462
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378462
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378491
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378493
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378493
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378510
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378510
EAST TEXAS LOUISIANA,D5,Seg 4-6,1378519
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378519
EAST TEXAS LOUISIANA,D1,Seg 1-3,1378520
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378520
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378522
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378522
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378522
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378522
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378522
EAST TEXAS LOUISIANA,D5,Seg 4-6,1378522
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378522
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378522
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378522
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378533
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378537
EAST TEXAS LOUISIANA,C2,Seg 1-3,1378547
EAST TEXAS LOUISIANA,C3,Seg 4-6,1378556
EAST TEXAS LOUISIANA,D5,Seg 4-6,1378556
EAST TEXAS LOUISIANA,D5,Seg 4-6,1378556
EAST TEXAS LOUISIANA,D5,Seg 4-6,1378556
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378560
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378560
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378564
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378569
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378569
EAST TEXAS LOUISIANA,A1,Seg 1-3,1378584
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378584
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378584
EAST TEXAS LOUISIANA,A5,Seg 4-6,1378592
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378592
EAST TEXAS LOUISIANA,A4,Seg 4-6,1378592
EAST TEXAS LOUISIANA,A4,Seg 4-6,1378592
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378594
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378594
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378594
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378594
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378594
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378594
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378596
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378596
EAST TEXAS LOUISIANA,A5,Seg 4-6,1378596
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378601
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378603
EAST TEXAS LOUISIANA,A2,Seg 1-3,1378610
EAST TEXAS LOUISIANA,A2,Seg 1-3,1378629
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378629
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378629
EAST TEXAS LOUISIANA,A3,Seg 1-3,1378633
EAST TEXAS LOUISIANA,A3,Seg 1-3,1378633
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378634
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378646
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378651
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378651
EAST TEXAS LOUISIANA,D2,Seg 1-3,1378653
EAST TEXAS LOUISIANA,A3,Seg 1-3,1378653
EAST TEXAS LOUISIANA,A4,Seg 4-6,1378653
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378658
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378658
EAST TEXAS LOUISIANA,D4,Seg 4-6,1378659
EAST TEXAS LOUISIANA,D3,Seg 1-3,1378663
EAST TEXAS LOUISIANA,F1,Seg 1-3,1378663
